"t","S","E","I","H","C","R","D"
178.75,3613238.54333243,170263.783011974,115497.57019917,16983.0313635097,10282.6494663723,1551791.11204946,21943.3105770852
179,3605964.36131446,170442.000362979,115378.843769052,16990.4648163568,10302.024903696,1558850.19692586,22072.1079075984
179.25,3598736.13247217,170562.420579248,115278.922151732,16997.1629819743,10321.0130935913,1565903.20175911,22201.1469621733
179.5,3592415.1283338,169790.623972459,115169.926373865,17003.2519887481,10339.6132235685,1572951.0332151,22330.4228924613
179.75,3586080.13398537,169069.745535266,115031.57395415,17008.5981951993,10357.8249354851,1579992.1925367,22459.930857831
180,3578887.07997971,169217.205479136,114892.225949338,17013.0709118716,10375.6443507473,1587025.10733142,22589.6659977787
180.25,3571742.7792646,169305.311372161,114771.810083344,17016.7998466054,10393.0669735527,1594050.60907237,22719.6233873688
180.5,3565497.49465241,168510.704608754,114642.25546918,17019.9249203554,10410.0921013181,1601069.73018818,22849.7980598
180.75,3559239.77515693,167766.353533838,114483.707841632,17022.3090695096,10426.7199105739,1608080.94943231,22980.1850552103
181,3552134.82136369,167880.730524207,114324.226303311,17023.8197483989,10442.946663734,1615082.67598954,23110.7794071266
181.25,3545080.12597628,167935.699199605,114183.463884886,17024.5902167035,10458.7681316311,1622075.77651248,23241.5760784159
181.5,3538923.2470887,167110.342680934,114033.638984411,17024.757559686,10474.1838878815,1629061.25980064,23372.5699977485
181.75,3532761.2754508,166330.346833616,113853.418527764,17024.2057593538,10489.1943690636,1636037.80295729,23503.7561021142
182,3525755.23858329,166406.251732125,113673.171463297,17022.7805047432,10503.7966772576,1643003.63171089,23635.1293283947
182.25,3518792.62176259,166432.06772885,113510.82233919,17020.5772677212,10517.9860041262,1649959.24034208,23766.6845554441
182.5,3512700.5930506,165604.548417899,113340.919881146,17017.770845643,10531.762106599,1656905.98908752,23898.4166105916
182.75,3506605.82453339,164818.72462652,113143.604943731,17014.2079821573,10545.1250333158,1663842.19254712,24030.3203337586
183,3499697.38356253,164860.839229072,112944.878616059,17009.7959965715,10558.0716834533,1670766.64033776,24162.3905745519
183.25,3492834.6039069,164851.552386074,112763.761408966,17004.6659626349,10570.5987820035,1677680.19547097,24294.6220824592
183.5,3486829.33527675,164004.222650287,112574.275566213,16998.918116936,10582.7064554902,1684583.53229676,24427.0096375599
183.75,3480812.19783725,163208.04321187,112358.047389054,16992.4376214229,10594.3951766857,1691475.33077536,24559.5479883533
184,3474005.21054486,163215.657435457,112142.152172212,16985.0895274689,10605.6623006678,1698353.99611401,24692.2319053313
184.25,3467265.84429253,163152.637148549,111942.118763019,16977.0521276294,10616.503120528,1705220.78845049,24825.0560972527
184.5,3461349.29521319,162288.192298634,111732.70490886,16968.4253319805,10626.9203164803,1712076.44668991,24958.0152409509
184.75,3455410.69725019,161484.550818688,111498.587019193,16959.0373235667,10636.91404691,1718919.10949672,25091.1040447278
185,3448690.98598858,161476.724248601,111265.283921947,16948.7834034663,10646.4803763172,1725747.42482982,25224.317231264
185.25,3442029.06731827,161408.122912449,111048.774856075,16937.8634020789,10655.6165951493,1732562.90550265,25357.6494133285
185.5,3436204.16793118,160523.95705725,110824.105098279,16926.3486810966,10664.3246358292,1739366.00137142,25491.0952249476
185.75,3430377.9181668,159682.428044482,110572.878841258,16914.1251147455,10672.6049803148,1746155.39552141,25624.6493309928
186,3423767.74626046,159641.838701367,110320.891071002,16901.0766769224,10680.4557355363,1752929.68517086,25758.3063838576
186.25,3417211.37102479,159545.14799221,110086.53119319,16887.3285976323,10687.8740990824,1759689.68609727,25892.0609958185
186.5,3411478.50605584,158647.070537771,109844.406389515,16872.9985433466,10694.8610204792,1766436.24968911,26025.9077639391
186.75,3405746.01183762,157790.234861452,109576.488670521,16857.9679258804,10701.4177675814,1773168.03763127,26159.8413056797
187,3399230.6555123,157734.091018602,109308.070313329,16842.1226315516,10707.5423791819,1779883.66189782,26293.8562472132
187.25,3392768.77054309,157621.616458138,109059.068263451,16825.5711257076,10713.2325105045,1786583.79392713,26427.9471719794
187.5,3387153.68892528,156686.272510591,108801.446089649,16808.4595210543,10718.4886593255,1793269.5356501,26562.1086440058
187.75,3381519.61125025,155814.378886786,108515.354246062,16790.7433308377,10723.3130310191,1799940.26400608,26696.3352489659
188,3375100.93228357,155744.435498104,108230.729718615,16772.171607175,10727.7066822925,1806593.40260374,26830.621606506
188.25,3368756.97151625,155599.779921104,107963.399061259,16752.9332617288,10731.6643508548,1813230.28958062,26964.9623081916
188.5,3363196.3523556,154693.829161202,107690.668458186,16733.1123076301,10735.1882565884,1819851.49754846,27099.3519123342
188.75,3357660.72178911,153804.656045396,107393.972345353,16712.6207310596,10738.2794211305,1826455.96466339,27233.7850045668
189,3351385.03952613,153677.187805095,107094.429780642,16691.3899668636,10740.9370859195,1833042.759663,27368.2561723522
189.25,3345125.41689157,153533.290046926,106813.639693007,16669.4898548653,10743.1606093181,1839612.24291091,27502.7599934046
189.5,3339672.49269013,152606.101085312,106526.850717649,16647.0400875463,10744.9505785238,1846165.27379904,27637.291041801
189.75,3334242.72393257,151698.786484992,106215.478174068,16623.9606315034,10746.3091539805,1852700.8977134,27771.8439094893
190,3328081.35857538,151544.959620569,105902.051026375,16600.1447469929,10747.2358516923,1859217.8369748,27906.4132041975
190.25,3321953.82111927,151359.398445206,105605.718489747,16575.6842409513,10747.7299063162,1865716.65427319,28040.9935253149
190.5,3316602.4682846,150421.314558374,105304.132209606,16550.6779900338,10747.7925634266,1872198.03493057,28175.5794633934
190.75,3311272.32410019,149505.534518557,104978.505727244,16525.0441218308,10747.4256816875,1878661.00021258,28310.1656379148
191,3305226.15317373,149328.227175746,104651.108249095,16498.6932529577,10746.6290228758,1885104.44244505,28444.7466805429
191.25,3299210.7410921,149123.256483173,104340.681355792,16471.7128338862,10745.4019625423,1891528.88905969,28579.3172128209
191.5,3293970.8889249,148167.150416644,104025.112751613,16444.2013273188,10743.745936586,1897935.02878486,28713.8718580738
191.75,3288755.26763704,147232.401555275,103684.179307388,16416.0880651831,10741.6630286223,1904321.99514391,28848.4052625807
192,3282806.42065891,147052.689486261,103342.943331772,16387.2726249388,10739.1539896132,1910688.60781462,28982.9120938922
192.25,3276909.04131401,146823.864905598,103020.753411659,16357.795919285,10736.2173688306,1917034.94005789,29117.3870227295
192.5,3271781.9034594,145851.697875555,102691.469339019,16327.838404341,10732.8534493269,1923362.4127734,29251.8246989499
192.75,3266649.74500828,144929.707790887,102337.812625629,16297.3178416495,10729.0670154324,1929670.12992585,29386.2197922742
193,3260811.74430811,144734.92635435,101985.572943767,16266.0660721028,10724.85817582,1935956.26512123,29520.5670246262
193.25,3255040.0796071,144477.63774463,101651.450408347,16234.1970127814,10720.2245946883,1942221.54950439,29654.8611280647
193.5,3250017.96043654,143498.395900516,101310.165164986,16201.8775895718,10715.1685566983,1948467.33558854,29789.096763151
193.75,3244989.27771669,142570.826600876,100945.32440933,16169.0129902948,10709.6941829174,1954692.59542442,29923.2686754737
194,3239269.18648982,142356.729577604,100581.853763997,16135.4450808628,10703.8020135423,1960895.61142751,30057.3716466635
194.25,3233606.08792624,142090.226645053,100236.456236571,16101.2798597639,10697.4902565179,1967077.05862722,30191.400448639
194.5,3228684.10313649,141110.374347382,99884.4208477609,16066.6856411261,10690.7611322917,1973238.30506915,30325.3498257967
194.75,3223758.69621675,140179.211043008,99509.3428666862,16031.5687123367,10683.6191714676,1979378.34741486,30459.2145748882
195,3218157.32995683,139946.453522826,99135.8785021056,15995.7744414303,10676.0650653223,1985495.50895874,30592.98955275
195.25,3212621.06291865,139654.165683872,98780.1201408955,15959.4085553383,10668.0973685491,1991590.4757319,30726.6696007931
195.5,3207805.0519752,138669.976296574,98417.7937674899,15922.6338721013,10659.7185617623,1997664.57598774,30860.2495391312
195.75,3202983.97628336,137735.974064702,98033.1965248359,15885.3590733731,10650.9333053576,2003716.83650517,30993.7242432016
196,3197501.49489132,137486.384485705,97650.2251649166,15847.4336063116,10641.7425680696,2009745.63063411,31127.0886495692
196.25,3192075.04611909,137187.001068566,97284.886324562,15808.9596629107,10632.1451881745,2015751.62395306,31260.3376836403
196.5,3187359.97223833,136204.670502284,96913.5013968656,15770.099226227,10622.1438237075,2021736.14655954,31393.4662530489
196.75,3182642.86260813,135269.545600414,96520.3610146569,15730.7630515124,10611.7433412704,2027698.25506155,31526.4693224629
197,3177279.72612032,135003.738894346,96129.0829157056,15690.8035813728,10600.9449260375,2033636.36164195,31659.3419202738
197.25,3171980.23102163,134681.403622054,95755.0731039714,15650.3227394096,10589.7477121735,2039551.142734,31792.0790667604
197.5,3167371.35902258,133697.34988934,95375.0943870752,15609.4770354966,10578.1545934652,2045443.88930385,31924.6757681942
197.75,3162758.75740772,132761.951013604,94974.1265296776,15568.1795404679,10566.170545672,2051313.68787252,32057.1270903404
198,3157514.6799008,132481.771233098,94575.0362775207,15526.2867398934,10553.7970039097,2057159.00068093,32189.4281638526
198.25,3152325.47679048,132154.404291822,94193.1302494475,15483.8970261995,10541.0333622148,2062980.48416483,32321.5741150124
198.5,3147817.66628769,131174.530495679,93805.7646380293,15441.1659046798,10527.8826675,2068779.42994704,32453.5600593924
198.75,3143309.04160913,130240.33884793,93397.9253534571,15398.00849713,10514.3500740612,2074554.95444487,32585.3811734262
199,3138184.16409646,129946.333661919,92992.1895074527,15354.2842319893,10500.437208895,2080305.55859258,32717.0327007123
199.25,3133121.28740225,129598.782581329,92603.2765619262,15310.0911028765,10486.1437350329,2086031.90873338,32848.5098832032
199.5,3128719.26116965,128619.635413988,92208.98524971,15265.579198881,10471.4729070376,2091735.25810515,32979.8079555815
199.75,3124314.68544979,127687.568395819,91794.9754862142,15220.6658796974,10456.4299636586,2097414.75260932,33110.9222154993
200,3119308.3194678,127381.573225599,91383.0851492862,15175.2145526723,10441.0167536921,2103068.94282232,33241.8480286261
200.25,3114355.49732171,127030.970625371,90987.9229225893,15129.319701099,10425.2331735307,2108698.47549332,33372.5807623827
200.5,3110054.04261208,126058.149668412,90587.8757195111,15083.1302616203,10409.0826051059,2114304.60335339,33503.1157798799
200.75,3105752.83869106,125129.454340352,90168.6204347556,15036.565610216,10392.5704365899,2119886.50197878,33633.4485082441
201,3100864.83669005,124811.940185202,89751.6978121325,14989.4920278259,10375.6986823793,2125442.76015788,33763.574444538
201.25,3096037.04002829,124443.821722527,89351.1446503738,14942.0034835351,10358.4674790153,2130974.03354629,33893.4890899675
201.5,3091840.37132235,123473.990868042,88945.7886526219,14894.2435754163,10340.8803866001,2136481.53725046,34023.1879445131
201.75,3087642.18647961,122549.630978127,88521.9636330874,14846.1338311073,10322.9428519945,2141964.47565215,34152.6665739156
202,3082871.50139164,122222.404337913,88100.4857334027,14797.5444278959,10304.6570818306,2147421.48641294,34281.9206143791
202.25,3078152.88269745,121853.104670488,87695.2717066632,14748.5658593037,10286.0234178451,2152853.20593897,34410.9457092843
202.5,3074055.74559722,120891.553830452,87285.7294046518,14699.340445181,10267.0455206483,2158260.84769846,34539.7375033875
202.75,3069959.77704389,119972.546566785,86858.2187752963,14649.7916843597,10247.7289566461,2163643.6452651,34668.2917079191
203,3065306.0041058,119635.995255205,86433.2541883622,14599.7925449848,10228.0760706077,2169000.27372892,34796.6041061253
203.25,3060710.51321078,119251.721304383,86024.1973134202,14549.4329059907,10208.0874142756,2174331.37736068,34924.6704904691
203.5,3056716.64921733,118295.222224571,85610.8924849706,14498.8498452869,10187.7667961664,2179638.13277417,35052.4866575036
203.75,3052722.1649068,117382.558592632,85180.3378396854,14447.9689209691,10167.1198150955,2184919.80145319,35180.0484716285
204,3048183.94233839,117038.443356983,84752.3402752343,14396.6668997652,10146.1489776997,2190175.10628247,35307.3518694571
204.25,3043696.18662118,116654.728638239,84340.1341191132,14345.0302330982,10124.8550117383,2195404.67257716,35434.392799474
204.5,3039800.32932804,115708.259469487,83924.1333489901,14293.1946164802,10103.2417988587,2200609.67422166,35561.1672164847
204.75,3035906.42139258,114802.733879311,83491.3698496666,14241.0875259837,10081.31502736,2205789.40118158,35687.6711435196
205,3031483.11873796,114451.355417632,83061.3467000439,14188.5884260536,10059.077313985,2210942.61272732,35813.9006770048
205.25,3027116.07298066,114055.060276504,82646.7612096893,14135.7830682207,10036.5295657177,2216069.94097229,35939.8519269196
205.5,3023321.52698349,113115.493186211,82228.4572903431,14082.8020200508,10013.6757816727,2221172.52372634,36065.5210118983
205.75,3019527.1289055,112218.107870916,81794.0849380648,14029.5747206632,9990.52165633138,2226249.67778873,36190.9041198014
206,3015217.11273567,111861.167593295,81362.4590154499,13975.9843233295,9967.06993776466,2231300.20888274,36315.9975117556
206.25,3010955.8655149,111467.027709653,80946.1439984829,13922.1132127147,9943.32167943542,2236324.7304201,36440.7974647111
206.5,3007257.38048723,110539.030582096,80526.5408075046,13868.0904907242,9919.28092629335,2241324.37644002,36565.3002661294
206.75,3003561.49947117,109650.366645032,80091.3394006986,13813.8474552597,9894.95343264449,2246298.49132245,36689.5022727445
207,2999363.94466654,109288.07652612,79659.051088579,13759.2698566096,9870.34202868757,2251245.91591809,36813.399915374
207.25,2995220.54427848,108883.587088239,79241.7224026213,13704.4393091372,9845.44791634509,2256167.2693632,36936.9896419803
207.5,2991621.02401763,107964.126797678,78821.175713386,13649.4799164327,9820.27522802882,2261063.65041386,37060.2679129923
207.75,2988022.30267393,107085.184517994,78385.6979469866,13594.3248414739,9794.82969861133,2265934.42906226,37183.2312587481
208,2983935.34571075,106719.176071553,77953.1332171556,13538.863404575,9769.11425952871,2270778.49105322,37305.8762832208
208.25,2979895.38383347,106318.283990273,77535.3913641356,13483.1739256065,9743.1302299249,2275596.43704718,37428.1996094183
208.5,2976389.62022776,105411.722775094,77114.8373343489,13427.3789791901,9716.88176141264,2280389.36104789,37550.1978742998
